,Unnamed: 0,Sentence #,tok,pos,tag
75374,75374,,Botti,NNP,O
75375,75375,,'s,POS,O
75376,75376,,Maple,NNP,O
75377,75377,,Avenue,NNP,O
75378,75378,,residence,NN,O
75379,75379,,.,.,O
75380,75380,3968.0,When,WRB,O
75381,75381,,the,DT,O
75382,75382,,professor,NN,B-SUBJ
75383,75383,,was,VBD,O
75384,75384,,released,VBN,O
75385,75385,,from,IN,O
75386,75386,,medical,JJ,O
75387,75387,,care,NN,B-OBJ
75388,75388,,",",",",O
75389,75389,,he,PRP,O
75390,75390,,was,VBD,O
75391,75391,,able,JJ,O
75392,75392,,to,TO,O
75393,75393,,fly,VB,O
75394,75394,,home,NN,O
75395,75395,,on,IN,O
75396,75396,,a,DT,O
75397,75397,,commercial,JJ,O
75398,75398,,flight,NN,O
75399,75399,,",",",",O
75400,75400,,but,CC,O
75401,75401,,required,VBD,O
75402,75402,,being,VBG,O
75403,75403,,accompanied,VBN,O
75404,75404,,by,IN,O
75405,75405,,a,DT,O
75406,75406,,medical,JJ,O
75407,75407,,assistant,NN,O
75408,75408,,.,.,O
75409,75409,3969.0,Old,NNP,O
75410,75410,,Kook,NNP,O
75411,75411,,'s,POS,O
75412,75412,,makes,VBZ,O
75413,75413,,super,JJ,O
75414,75414,,strong,JJ,O
75415,75415,,shoe,NN,B-SUBJ
75416,75416,,laces,NNS,B-OBJ
75417,75417,,",",",",O
75418,75418,,designed,VBN,O
75419,75419,,especially,RB,O
75420,75420,,for,IN,O
75421,75421,,skateboarding,NNP,O
75422,75422,,.,.,O
75423,75423,3970.0,The,DT,O
75424,75424,,blind,JJ,O
75425,75425,,woman,NN,B-SUBJ
75426,75426,,took,VBD,O
75427,75427,,the,DT,O
75428,75428,,taxi,NN,B-OBJ
75429,75429,,driver,NN,O
75430,75430,,to,TO,O
75431,75431,,the,DT,O
75432,75432,,Equality,NNP,O
75433,75433,,Tribunal,NNP,O
75434,75434,,.,.,O
75435,75435,3971.0,Poor,NNP,O
75436,75436,,umpiring,NN,O
75437,75437,,pushed,VBD,O
75438,75438,,the,DT,O
75439,75439,,test,NN,B-SUBJ
75440,75440,,into,IN,O
75441,75441,,controversy,NN,B-OBJ
75442,75442,,.,.,O
75443,75443,3972.0,The,DT,O
75444,75444,,spam,NN,B-SUBJ
75445,75445,,already,RB,O
75446,75446,,travels,VBZ,O
75447,75447,,into,IN,O
75448,75448,,the,DT,O
75449,75449,,mail,NN,B-OBJ
75450,75450,,server,NN,I-OBJ
75451,75451,,.,.,O
75452,75452,3973.0,Each,DT,O
75453,75453,,side,NN,O
75454,75454,,of,IN,O
75455,75455,,the,DT,O
75456,75456,,clock,NN,B-SUBJ
75457,75457,,has,VBZ,O
75458,75458,,a,DT,O
75459,75459,,button,NN,B-OBJ
75460,75460,,that,IN,O
75461,75461,,",",",",O
75462,75462,,when,WRB,O
75463,75463,,pressed,VBD,O
75464,75464,,",",",",O
75465,75465,,starts,VBZ,O
75466,75466,,the,DT,O
75467,75467,,other,JJ,O
75468,75468,,team,NN,O
75469,75469,,'s,POS,O
75470,75470,,timer,NN,O
75471,75471,,running,VBG,O
75472,75472,,.,.,O
75473,75473,3974.0,A,DT,O
75474,75474,,large,JJ,O
75475,75475,,detachment,NN,B-SUBJ
75476,75476,,of,IN,O
75477,75477,,Soviet,JJ,O
75478,75478,,partisans,NNS,B-OBJ
75479,75479,,was,VBD,O
75480,75480,,beginning,VBG,O
75481,75481,,operations,NNS,O
75482,75482,,in,IN,O
75483,75483,,the,DT,O
75484,75484,,area,NN,O
75485,75485,,and,CC,O
75486,75486,,so,RB,O
75487,75487,,the,DT,O
75488,75488,,UPA,NNP,O
75489,75489,,company,NN,O
75490,75490,,was,VBD,O
75491,75491,,forced,VBN,O
75492,75492,,right,RB,O
75493,75493,,from,IN,O
75494,75494,,the,DT,O
75495,75495,,start,NN,O
75496,75496,,to,TO,O
75497,75497,,make,VB,O
75498,75498,,manoeuvres,NNS,O
75499,75499,,in,IN,O
75500,75500,,order,NN,O
75501,75501,,to,TO,O
75502,75502,,avoid,VB,O
75503,75503,,a,DT,O
75504,75504,,confrontation,NN,O
75505,75505,,with,IN,O
75506,75506,,the,DT,O
75507,75507,,Soviets,NNPS,O
75508,75508,,.,.,O
75509,75509,3975.0,MDI,NNP,O
75510,75510,,implants,NNS,B-SUBJ
75511,75511,,were,VBD,O
75512,75512,,placed,VBN,O
75513,75513,,into,IN,O
75514,75514,,the,DT,O
75515,75515,,jawbone,NN,B-OBJ
75516,75516,,.,.,O
75517,75517,3976.0,There,EX,O
75518,75518,,is,VBZ,O
75519,75519,,several,JJ,O
75520,75520,,bulk,NN,O
75521,75521,,sms,NN,O
75522,75522,,software,NN,O
75523,75523,,and,CC,O
75524,75524,,the,DT,O
75525,75525,,popular,JJ,O
75526,75526,,ones,NNS,O
75527,75527,,can,MD,O
75528,75528,,be,VB,O
75529,75529,,purchased,VBN,O
75530,75530,,online,NN,O
75531,75531,,after,IN,O
75532,75532,,making,VBG,O
75533,75533,,the,DT,O
75534,75534,,payment,NN,B-SUBJ
75535,75535,,through,IN,O
75536,75536,,secured,JJ,O
75537,75537,,payment,NN,O
75538,75538,,gateway,NN,B-OBJ
75539,75539,,.,.,O
75540,75540,3977.0,An,DT,O
75541,75541,,unexploded,JJ,O
75542,75542,,bomb,NN,B-SUBJ
75543,75543,,was,VBD,O
75544,75544,,discovered,VBN,O
75545,75545,,inside,IN,O
75546,75546,,a,DT,O
75547,75547,,powdered,JJ,O
75548,75548,,milk,NN,O
75549,75549,,can,NN,B-OBJ
75550,75550,,two,CD,O
75551,75551,,months,NNS,O
75552,75552,,ago,RB,O
75553,75553,,.,.,O
75554,75554,3978.0,This,DT,O
75555,75555,,is,VBZ,O
75556,75556,,a,DT,O
75557,75557,,disturbing,JJ,O
75558,75558,,remark,NN,B-SUBJ
75559,75559,,from,IN,O
75560,75560,,the,DT,O
75561,75561,,author,NN,B-OBJ
75562,75562,,which,WDT,O
75563,75563,,indicates,VBZ,O
75564,75564,,just,RB,O
75565,75565,,how,WRB,O
75566,75566,,arrogant,JJ,O
75567,75567,,and,CC,O
75568,75568,,distant,JJ,O
75569,75569,,the,DT,O
75570,75570,,police,NN,O
75571,75571,,have,VBP,O
75572,75572,,become,VBN,O
75573,75573,,.,.,O
75574,75574,3979.0,Other,JJ,O
75575,75575,,countries,NNS,B-SUBJ
75576,75576,,are,VBP,O
75577,75577,,also,RB,O
75578,75578,,sinking,VBG,O
75579,75579,,into,IN,O
75580,75580,,recession,NN,B-OBJ
75581,75581,,.,.,O
75582,75582,3980.0,Lesions,NNS,B-SUBJ
75583,75583,,restricted,VBN,O
75584,75584,,to,TO,O
75585,75585,,the,DT,O
75586,75586,,rear,JJ,O
75587,75587,,portion,NN,O
75588,75588,,of,IN,O
75589,75589,,the,DT,O
75590,75590,,medial,JJ,O
75591,75591,,part,NN,O
75592,75592,,of,IN,O
75593,75593,,the,DT,O
75594,75594,,precentral,JJ,O
75595,75595,,gyrus,NNS,O
75596,75596,,caused,VBD,O
75597,75597,,a,DT,O
75598,75598,,contralateral,JJ,O
75599,75599,,predominantly,RB,O
75600,75600,,distal,JJ,O
75601,75601,,leg,NN,B-OBJ
75602,75602,,weakness,NN,I-OBJ
75603,75603,,.,.,O
75604,75604,3981.0,A,DT,O
75605,75605,,battery,NN,B-SUBJ
75606,75606,,of,IN,O
75607,75607,,barracudas,NNS,B-OBJ
75608,75608,,relies,VBZ,O
75609,75609,,on,IN,O
75610,75610,,ambush,NN,O
75611,75611,,.,.,O
75612,75612,3982.0,One,CD,O
75613,75613,,of,IN,O
75614,75614,,the,DT,O
75615,75615,,largest,JJS,O
75616,75616,,Internet,NN,O
75617,75617,,piracy,NN,O
75618,75618,,rings,NNS,O
75619,75619,,in,IN,O
75620,75620,,the,DT,O
75621,75621,,world,NN,O
75622,75622,,has,VBZ,O
75623,75623,,been,VBN,O
75624,75624,,shut,VBN,O
75625,75625,,down,RP,O
75626,75626,,in,IN,O
75627,75627,,a,DT,O
75628,75628,,police,NN,O
75629,75629,,operation,NN,B-SUBJ
75630,75630,,that,WDT,O
75631,75631,,resulted,VBD,O
75632,75632,,in,IN,O
75633,75633,,the,DT,O
75634,75634,,arrest,NN,B-OBJ
75635,75635,,of,IN,O
75636,75636,,181,CD,O
75637,75637,,people,NNS,O
75638,75638,,.,.,O
75639,75639,3983.0,Devices,NNPS,O
75640,75640,,like,VBP,O
75641,75641,,that,IN,O
75642,75642,,led,VBN,O
75643,75643,,to,TO,O
75644,75644,,the,DT,O
75645,75645,,company,NN,O
75646,75646,,being,VBG,O
75647,75647,,converted,VBN,O
75648,75648,,to,TO,O
75649,75649,,a,DT,O
75650,75650,,producer,NN,B-SUBJ
75651,75651,,of,IN,O
75652,75652,,strategic,JJ,O
75653,75653,,materials,NNS,B-OBJ
75654,75654,,for,IN,O
75655,75655,,the,DT,O
75656,75656,,Axis,NNP,O
75657,75657,,powers,NNS,O
75658,75658,,during,IN,O
75659,75659,,World,NNP,O
75660,75660,,War,NNP,O
75661,75661,,II,NNP,O
75662,75662,,.,.,O
75663,75663,3984.0,The,DT,O
75664,75664,,programme,NN,B-SUBJ
75665,75665,,began,VBD,O
75666,75666,,with,IN,O
75667,75667,,the,DT,O
75668,75668,,welcome,JJ,B-OBJ
75669,75669,,speech,NN,I-OBJ
75670,75670,,of,IN,O
75671,75671,,the,DT,O
75672,75672,,organisation,NN,O
75673,75673,,'s,POS,O
75674,75674,,president,NN,O
75675,75675,,Mahabubul,NNP,O
75676,75676,,Haider,NNP,O
75677,75677,,and,CC,O
75678,75678,,was,VBD,O
75679,75679,,presided,VBN,O
75680,75680,,over,RP,O
75681,75681,,by,IN,O
75682,75682,,Kranti,NNP,O
75683,75683,,'s,POS,O
75684,75684,,adviser,NN,O
75685,75685,,Dilip,NN,O
75686,75686,,.,.,O
75687,75687,3985.0,The,DT,O
75688,75688,,taste,NN,O
75689,75689,,",",",",O
75690,75690,,however,RB,O
75691,75691,,",",",",O
75692,75692,,is,VBZ,O
75693,75693,,mild,JJ,O
75694,75694,,",",",",O
75695,75695,,and,CC,O
75696,75696,,like,IN,O
75697,75697,,rice,NN,B-SUBJ
75698,75698,,liquor,NN,B-OBJ
75699,75699,,gone,VBN,O
75700,75700,,right,RB,O
75701,75701,,.,.,O
75702,75702,3986.0,Anyway,RB,O
75703,75703,,",",",",O
75704,75704,,when,WRB,O
75705,75705,,he,PRP,O
75706,75706,,read,VBP,O
75707,75707,,that,IN,O
75708,75708,,Stacey,NNP,O
75709,75709,,had,VBD,O
75710,75710,,spent,VBN,O
75711,75711,,the,DT,O
75712,75712,,night,NN,O
75713,75713,,beneath,IN,O
75714,75714,,the,DT,O
75715,75715,,stare,NN,B-SUBJ
75716,75716,,of,IN,O
75717,75717,,more,JJR,O
75718,75718,,than,IN,O
75719,75719,,30,CD,O
75720,75720,,owls,NNS,B-OBJ
75721,75721,,",",",",O
75722,75722,,his,PRP$,O
75723,75723,,interest,NN,O
75724,75724,,was,VBD,O
75725,75725,,piqued,VBN,O
75726,75726,,.,.,O
75727,75727,3987.0,These,DT,O
75728,75728,,conditions,NNS,B-SUBJ
75729,75729,,have,VBP,O
75730,75730,,relation,VBN,O
75731,75731,,to,TO,O
75732,75732,,such,JJ,O
75733,75733,,matters,NNS,O
75734,75734,,as,IN,O
75735,75735,,the,DT,O
75736,75736,,magnitude,NN,B-OBJ
75737,75737,,and,CC,O
75738,75738,,importance,NN,O
75739,75739,,of,IN,O
75740,75740,,the,DT,O
75741,75741,,company,NN,O
75742,75742,,.,.,O
75743,75743,3988.0,I,PRP,O
75744,75744,,have,VBP,O
75745,75745,,removed,VBN,O
75746,75746,,the,DT,O
75747,75747,,bubbles,NNS,B-SUBJ
75748,75748,,into,IN,O
75749,75749,,the,DT,O
75750,75750,,glass,NN,O
75751,75751,,tubes,NNS,B-OBJ
75752,75752,,.,.,O
75753,75753,3989.0,The,DT,O
75754,75754,,entertainer,NN,B-SUBJ
75755,75755,,defaced,VBD,O
75756,75756,,the,DT,O
75757,75757,,soundman,NN,O
75758,75758,,'s,POS,O
75759,75759,,vehicle,NN,O
75760,75760,,with,IN,O
75761,75761,,an,DT,O
75762,75762,,ice,NN,O
75763,75763,,pick,NN,B-OBJ
75764,75764,,.,.,O
75765,75765,3990.0,JISC,NNP,O
75766,75766,,has,VBZ,O
75767,75767,,recently,RB,O
75768,75768,,released,VBN,O
75769,75769,,preliminary,JJ,O
75770,75770,,results,NNS,B-SUBJ
75771,75771,,of,IN,O
75772,75772,,one,CD,O
75773,75773,,of,IN,O
75774,75774,,the,DT,O
75775,75775,,largest,JJS,O
75776,75776,,investigations,NNS,B-OBJ
75777,75777,,ever,RB,O
75778,75778,,undertaken,VBN,O
75779,75779,,into,IN,O
75780,75780,,the,DT,O
75781,75781,,usage,NN,O
75782,75782,,of,IN,O
75783,75783,,e-books,NNS,O
75784,75784,,by,IN,O
75785,75785,,students,NNS,O
75786,75786,,.,.,O
75787,75787,3991.0,The,DT,O
75788,75788,,CFA,NNP,O
75789,75789,,program,NN,O
75790,75790,,curriculum,NN,B-SUBJ
75791,75791,,is,VBZ,O
75792,75792,,shipped,VBN,O
75793,75793,,to,TO,O
75794,75794,,the,DT,O
75795,75795,,people,NNS,B-OBJ
75796,75796,,.,.,O
75797,75797,3992.0,The,DT,O
75798,75798,,fortress,NNS,B-SUBJ
75799,75799,,has,VBZ,O
75800,75800,,two,CD,O
75801,75801,,layers,NNS,O
75802,75802,,of,IN,O
75803,75803,,walls,NNS,B-OBJ
75804,75804,,-,:,O
75805,75805,,the,DT,O
75806,75806,,outer,JJ,O
75807,75807,,wall,NN,O
75808,75808,,with,IN,O
75809,75809,,the,DT,O
75810,75810,,fortress,JJ,O
75811,75811,,gates,NNS,O
75812,75812,,",",",",O
75813,75813,,and,CC,O
75814,75814,,the,DT,O
75815,75815,,inner,JJ,O
75816,75816,,wall,NN,O
75817,75817,,protecting,VBG,O
75818,75818,,the,DT,O
75819,75819,,keep,VB,O
75820,75820,,.,.,O
75821,75821,3993.0,It,PRP,O
75822,75822,,'s,VBZ,O
75823,75823,,a,DT,O
75824,75824,,straightforward,JJ,O
75825,75825,,beef,NN,B-SUBJ
75826,75826,,stew,NN,B-OBJ
75827,75827,,to,TO,O
75828,75828,,which,WDT,O
75829,75829,,all,DT,O
75830,75830,,sorts,NNS,O
75831,75831,,of,IN,O
75832,75832,,root,NN,O
75833,75833,,veg,NN,O
75834,75834,,can,MD,O
75835,75835,,be,VB,O
75836,75836,,added,VBN,O
75837,75837,,.,.,O
75838,75838,3994.0,Of,IN,O
75839,75839,,course,NN,O
75840,75840,,the,DT,O
75841,75841,,film,NN,B-SUBJ
75842,75842,,also,RB,O
75843,75843,,takes,VBZ,O
75844,75844,,into,IN,O
75845,75845,,account,NN,O
75846,75846,,the,DT,O
75847,75847,,social,JJ,B-OBJ
75848,75848,,factors,NNS,I-OBJ
75849,75849,,.,.,O
75850,75850,3995.0,The,DT,O
75851,75851,,officer,NN,B-SUBJ
75852,75852,,merely,RB,O
75853,75853,,calibrates,VBZ,O
75854,75854,,the,DT,O
75855,75855,,unit,NN,O
75856,75856,,with,IN,O
75857,75857,,a,DT,O
75858,75858,,tuning,VBG,O
75859,75859,,fork,NN,B-OBJ
75860,75860,,",",",",O
75861,75861,,then,RB,O
75862,75862,,points,VBZ,O
75863,75863,,it,PRP,O
75864,75864,,at,IN,O
75865,75865,,a,DT,O
75866,75866,,moving,VBG,O
75867,75867,,object,NN,O
75868,75868,,",",",",O
75869,75869,,which,WDT,O
75870,75870,,can,MD,O
75871,75871,,be,VB,O
75872,75872,,moving,VBG,O
75873,75873,,either,CC,O
75874,75874,,toward,IN,O
75875,75875,,or,CC,O
75876,75876,,away,RB,O
75877,75877,,from,IN,O
75878,75878,,the,DT,O
75879,75879,,gun,NN,O
75880,75880,,.,.,O
75881,75881,3996.0,DOD/USAF/AFRCC,NNP,O
75882,75882,,initiated,VBD,O
75883,75883,,Federal,NNP,O
75884,75884,,SAR,NNP,O
75885,75885,,response,NN,O
75886,75886,,activities,NNS,O
75887,75887,,for,IN,O
75888,75888,,incidents,NNS,B-SUBJ
75889,75889,,that,DT,O
75890,75890,,result,NN,O
75891,75891,,in,IN,O
75892,75892,,aeronautical,JJ,O
75893,75893,,distress,NN,B-OBJ
75894,75894,,.,.,O
75895,75895,3997.0,The,DT,O
75896,75896,,approximation,NN,B-SUBJ
75897,75897,,is,VBZ,O
75898,75898,,derived,VBN,O
75899,75899,,from,IN,O
75900,75900,,an,DT,O
75901,75901,,assumption,NN,B-OBJ
75902,75902,,that,IN,O
75903,75903,,A,NNP,O
75904,75904,,is,VBZ,O
75905,75905,,constant,JJ,O
75906,75906,,along,IN,O
75907,75907,,the,DT,O
75908,75908,,radial,JJ,O
75909,75909,,positions,NNS,O
75910,75910,,in,IN,O
75911,75911,,the,DT,O
75912,75912,,tube,NN,O
75913,75913,,.,.,O
75914,75914,3998.0,Pavlov-like,NNP,O
75915,75915,,",",",",O
75916,75916,,looking,VBG,O
75917,75917,,at,IN,O
75918,75918,,the,DT,O
75919,75919,,picture,NN,O
75920,75920,,aids,VBZ,O
75921,75921,,``,``,O
75922,75922,,let-down,NN,O
75923,75923,,",",",",O
75924,75924,,'','',O
75925,75925,,the,DT,O
75926,75926,,release,NN,B-SUBJ
75927,75927,,of,IN,O
75928,75928,,milk,NN,O
75929,75929,,normally,RB,O
75930,75930,,triggered,VBN,O
75931,75931,,by,IN,O
75932,75932,,the,DT,O
75933,75933,,presence,NN,B-OBJ
75934,75934,,of,IN,O
75935,75935,,the,DT,O
75936,75936,,baby,NN,O
75937,75937,,",",",",O
75938,75938,,its,PRP$,O
75939,75939,,touch,NN,O
75940,75940,,",",",",O
75941,75941,,its,PRP$,O
75942,75942,,cry,NN,O
75943,75943,,.,.,O
75944,75944,3999.0,A,DT,O
75945,75945,,declarative,JJ,O
75946,75946,,sentence,NN,O
75947,75947,,or,CC,O
75948,75948,,declaration,NN,B-SUBJ
75949,75949,,",",",",O
75950,75950,,the,DT,O
75951,75951,,most,RBS,O
75952,75952,,common,JJ,O
75953,75953,,type,NN,O
75954,75954,,",",",",O
75955,75955,,commonly,RB,O
75956,75956,,makes,VBZ,O
75957,75957,,a,DT,O
75958,75958,,statement,NN,B-OBJ
75959,75959,,.,.,O
75960,75960,4000.0,Workers,NNS,O
75961,75961,,at,IN,O
75962,75962,,a,DT,O
75963,75963,,Devon,NNP,O
75964,75964,,hospital,NN,O
75965,75965,,are,VBP,O
75966,75966,,due,JJ,O
75967,75967,,to,TO,O
75968,75968,,strike,VB,O
75969,75969,,on,IN,O
75970,75970,,5,CD,O
75971,75971,,January,NNP,O
75972,75972,,for,IN,O
75973,75973,,two,CD,O
75974,75974,,days,NNS,O
75975,75975,,in,IN,O
75976,75976,,a,DT,O
75977,75977,,dispute,NN,B-SUBJ
75978,75978,,over,IN,O
75979,75979,,sick,JJ,O
75980,75980,,pay,NN,B-OBJ
75981,75981,,.,.,O
75982,75982,4001.0,The,DT,O
75983,75983,,molotov,JJ,O
75984,75984,,cocktail,NN,O
75985,75985,,is,VBZ,O
75986,75986,,a,DT,O
75987,75987,,bottle,NN,B-SUBJ
75988,75988,,with,IN,O
75989,75989,,gasoline,NN,B-OBJ
75990,75990,,in,IN,O
75991,75991,,it,PRP,O
75992,75992,,that,WDT,O
75993,75993,,has,VBZ,O
75994,75994,,a,DT,O
75995,75995,,damp,JJ,O
75996,75996,,cloth,NN,O
75997,75997,,in,IN,O
75998,75998,,the,DT,O
75999,75999,,top,NN,O
76000,76000,,that,WDT,O
76001,76001,,acts,VBZ,O
76002,76002,,as,IN,O
76003,76003,,a,DT,O
76004,76004,,wick,NN,O
76005,76005,,.,.,O
76006,76006,4002.0,Brake,NNP,B-SUBJ
76007,76007,,cable,NN,B-OBJ
76008,76008,,anchor,NN,O
76009,76009,,bolts,NNS,O
76010,76010,,are,VBP,O
76011,76011,,the,DT,O
76012,76012,,most,RBS,O
76013,76013,,important,JJ,O
76014,76014,,fasteners,NNS,O
76015,76015,,on,IN,O
76016,76016,,a,DT,O
76017,76017,,bicycle,NN,O
76018,76018,,.,.,O
76019,76019,4003.0,The,DT,O
76020,76020,,winery,NN,B-SUBJ
76021,76021,,includes,VBZ,O
76022,76022,,gardens,NNS,B-OBJ
76023,76023,,.,.,O
76024,76024,4004.0,He,PRP,O
76025,76025,,use,VBP,O
76026,76026,,the,DT,O
76027,76027,,thumb,NN,B-SUBJ
76028,76028,,of,IN,O
76029,76029,,the,DT,O
76030,76030,,hand,NN,B-OBJ
76031,76031,,holding,VBG,O
76032,76032,,the,DT,O
76033,76033,,head,NN,O
76034,76034,,to,TO,O
76035,76035,,pull,VB,O
76036,76036,,down,RP,O
76037,76037,,the,DT,O
76038,76038,,lower,JJR,O
76039,76039,,eye,NN,O
76040,76040,,lid,NN,O
76041,76041,,to,TO,O
76042,76042,,create,VB,O
76043,76043,,a,DT,O
76044,76044,,pouch,NN,O
76045,76045,,.,.,O
76046,76046,4005.0,Readers,NNS,B-SUBJ
76047,76047,,focus,VBP,O
76048,76048,,on,IN,O
76049,76049,,the,DT,O
76050,76050,,content,NN,B-OBJ
76051,76051,,rather,RB,O
76052,76052,,than,IN,O
76053,76053,,struggling,VBG,O
76054,76054,,to,TO,O
76055,76055,,see,VB,O
76056,76056,,the,DT,O
76057,76057,,words,NNS,O
76058,76058,,.,.,O
76059,76059,4006.0,The,DT,O
76060,76060,,inspiration,NN,B-SUBJ
76061,76061,,for,IN,O
76062,76062,,the,DT,O
76063,76063,,multi-touch,JJ,O
76064,76064,,technology,NN,O
76065,76065,,came,VBD,O
76066,76066,,from,IN,O
76067,76067,,a,DT,O
76068,76068,,decidedly,JJ,O
76069,76069,,non-digital,JJ,O
76070,76070,,event,NN,B-OBJ
76071,76071,,.,.,O
76072,76072,4007.0,The,DT,O
76073,76073,,outer,JJ,B-SUBJ
76074,76074,,ear,NN,I-SUBJ
76075,76075,,also,RB,O
76076,76076,,includes,VBZ,O
76077,76077,,the,DT,O
76078,76078,,ear,NN,B-OBJ
76079,76079,,canal,NN,I-OBJ
76080,76080,,",",",",O
76081,76081,,where,WRB,O
76082,76082,,wax,NN,O
76083,76083,,is,VBZ,O
76084,76084,,produced,VBN,O
76085,76085,,.,.,O
76086,76086,4008.0,Scratch,VB,O
76087,76087,,the,DT,O
76088,76088,,stem,NN,B-SUBJ
76089,76089,,of,IN,O
76090,76090,,this,DT,O
76091,76091,,tree,NN,B-OBJ
76092,76092,,and,CC,O
76093,76093,,a,DT,O
76094,76094,,spicy-sweet,JJ,O
76095,76095,,aroma,NN,O
76096,76096,,is,VBZ,O
76097,76097,,revealed,VBN,O
76098,76098,,.,.,O
76099,76099,4009.0,Public,NNP,O
76100,76100,,debate,NN,B-SUBJ
76101,76101,,swirls,VBZ,O
76102,76102,,over,IN,O
76103,76103,,the,DT,O
76104,76104,,purpose,NN,B-OBJ
76105,76105,,and,CC,O
76106,76106,,goals,NNS,O
76107,76107,,of,IN,O
76108,76108,,science,NN,O
76109,76109,,.,.,O
76110,76110,4010.0,It,PRP,O
76111,76111,,was,VBD,O
76112,76112,,like,IN,O
76113,76113,,playing,VBG,O
76114,76114,,people,NNS,B-SUBJ
76115,76115,,from,IN,O
76116,76116,,outer,JJ,O
76117,76117,,space,NN,B-OBJ
76118,76118,,.,.,O
76119,76119,4011.0,A,DT,O
76120,76120,,man,NN,O
76121,76121,,picked,VBD,O
76122,76122,,us,PRP,O
76123,76123,,up,RP,O
76124,76124,,at,IN,O
76125,76125,,an,DT,O
76126,76126,,airport,NN,O
76127,76127,,on,IN,O
76128,76128,,the,DT,O
76129,76129,,west,JJ,O
76130,76130,,coast,NN,O
76131,76131,,a,DT,O
76132,76132,,short,JJ,O
76133,76133,,time,NN,O
76134,76134,,ago,RB,O
76135,76135,,",",",",O
76136,76136,,and,CC,O
76137,76137,,on,IN,O
76138,76138,,the,DT,O
76139,76139,,floor,NN,O
76140,76140,,of,IN,O
76141,76141,,his,PRP$,O
76142,76142,,car,NN,O
76143,76143,,was,VBD,O
76144,76144,,a,DT,O
76145,76145,,bottle,NN,B-SUBJ
76146,76146,,with,IN,O
76147,76147,,liquid,NN,B-OBJ
76148,76148,,in,IN,O
76149,76149,,it,PRP,O
76150,76150,,.,.,O
76151,76151,4012.0,The,DT,O
76152,76152,,victim,NN,O
76153,76153,,slipped,VBD,O
76154,76154,,off,RP,O
76155,76155,,the,DT,O
76156,76156,,gangway,JJ,O
76157,76157,,while,NN,O
76158,76158,,attempting,VBG,O
76159,76159,,to,TO,O
76160,76160,,close,VB,O
76161,76161,,the,DT,O
76162,76162,,lid,NN,B-SUBJ
76163,76163,,of,IN,O
76164,76164,,the,DT,O
76165,76165,,tank,NN,B-OBJ
76166,76166,,trailer,NN,O
76167,76167,,.,.,O
76168,76168,4013.0,A,DT,O
76169,76169,,diffusion,JJ,B-SUBJ
76170,76170,,driven,JJ,O
76171,76171,,desalination,NN,O
76172,76172,,process,NN,B-OBJ
76173,76173,,is,VBZ,O
76174,76174,,driven,VBN,O
76175,76175,,by,IN,O
76176,76176,,water,NN,O
76177,76177,,vapor,NN,O
76178,76178,,saturating,VBG,O
76179,76179,,low,JJ,O
76180,76180,,humidity,NN,O
76181,76181,,air,NN,O
76182,76182,,.,.,O
76183,76183,4014.0,Our,PRP$,O
76184,76184,,dinner,NN,B-SUBJ
76185,76185,,was,VBD,O
76186,76186,,delivered,VBN,O
76187,76187,,from,IN,O
76188,76188,,the,DT,O
76189,76189,,local,JJ,O
76190,76190,,village,NN,B-OBJ
76191,76191,,.,.,O
76192,76192,4015.0,The,DT,O
76193,76193,,company,NN,O
76194,76194,,dragged,VBD,O
76195,76195,,the,DT,O
76196,76196,,reducers,NNS,B-SUBJ
76197,76197,,into,IN,O
76198,76198,,the,DT,O
76199,76199,,hydrocarbon,NN,O
76200,76200,,transportation,NN,O
76201,76201,,system,NN,B-OBJ
76202,76202,,.,.,O
76203,76203,4016.0,After,IN,O
76204,76204,,his,PRP$,O
76205,76205,,alarm,NN,O
76206,76206,,began,VBD,O
76207,76207,,to,TO,O
76208,76208,,sound,VB,O
76209,76209,,and,CC,O
76210,76210,,the,DT,O
76211,76211,,suspects,NNS,B-SUBJ
76212,76212,,had,VBD,O
76213,76213,,left,VBN,O
76214,76214,,the,DT,O
76215,76215,,house,NN,B-OBJ
76216,76216,,",",",",O
76217,76217,,he,PRP,O
76218,76218,,went,VBD,O
76219,76219,,to,TO,O
76220,76220,,the,DT,O
76221,76221,,front,JJ,O
76222,76222,,door,NN,O
76223,76223,,.,.,O
76224,76224,4017.0,It,PRP,O
76225,76225,,'s,VBZ,O
76226,76226,,coming,VBG,O
76227,76227,,along,RP,O
76228,76228,,really,RB,O
76229,76229,,well,RB,O
76230,76230,,;,:,O
76231,76231,,I,PRP,O
76232,76232,,'ve,VBP,O
76233,76233,,got,VBN,O
76234,76234,,a,DT,O
76235,76235,,base,NN,O
76236,76236,,version,NN,B-SUBJ
76237,76237,,with,IN,O
76238,76238,,diffing,VBG,B-OBJ
76239,76239,,in,IN,O
76240,76240,,it,PRP,O
76241,76241,,released,VBN,O
76242,76242,,in,IN,O
76243,76243,,less,JJR,O
76244,76244,,than,IN,O
76245,76245,,a,DT,O
76246,76246,,couple,NN,O
76247,76247,,of,IN,O
76248,76248,,weeks,NNS,O
76249,76249,,.,.,O
76250,76250,4018.0,Insulin,NNP,O
76251,76251,,is,VBZ,O
76252,76252,,a,DT,O
76253,76253,,simple,JJ,O
76254,76254,,protein,NN,B-SUBJ
76255,76255,,normally,RB,O
